product_name,rating,review_text,has_mutenka,has_sunham,has_jageuk,jageuk_context
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,나이가먹어서그런지 바디로션을발라도 피부가가려워서 이제품 유명하길래 구입 써봐야 내피부에 괜찮은지알수있을것같아요 꾸준히 써봐야겠어요 테스트했을때 촉촉하니좋았어요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"이것저것 다 사용해봐도 이것처럼 촉촉하고 부드러운게 없네요,, 내용물 압축? 포장으로 끝까지 쪽 다 쓸수있어서 좋아요",False,True,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"기존에 일리윤 레드라인이랑 같이 번갈아가면서 잘 쓰고 있어요~
크림들만 쓰다가 이제 날이 더워져서
초2 아이 바디로션으로 쓰려고 구매했습니다 ㅎㅎ
작은 사이즈는 여행 갈 때도 좋을거 같아요^^
금방 쓸거 같지만 유통기한도 길고 마음에 들어요
다 쓰고 재구매하러 올게요~!",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,바디크림은 일리윤으로 정착했어요 발림성도 좋고 순하고 향이 없어서 너무좋네요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"기름지지도 않고 깔끔하니 좋아요.
그냥 두고 핸드크림 대용으로 쓰기도 하고 환절기땐 샤워하고 겨울철 쓰던 바디크림 쓰기에 너무 부담스러울 때 이거 바르기도 좋았어요.
끈적한거는 싫지만 건조해서 보습이 되는 바디제품을 원하시는 저희 부모님이 항상 잘 사용하고 있습니다.",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"여름에 아이가 가볍게 쓰기 너무 좋아요
건조한데 피부가 촉촉해졌으면 좋겠어요
무향이라 좋아요",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,바디로션은 일리윤으로 정착했어요. 무향이라 향에 민감할 필요없고 발림성 좋고 보습도 좋아요. 지성피부지만 부담스럽지 않아요. 대용량은 오래 써서 좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"강추합니다 
발림성 좋고 금방 스며드는데
촉촉함이 오래가요!",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"기존에 쓰고 있다가 어른 아이 같이 쓰려고 구매했어요
용량도 다양해서 여행갈 때 가져 가기도 좋고 집에 두고 쓰기도 좋고 만족합니다",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,4,"지인들의 칭찬이 자자하여 마침 쓰던 다른 브랜드 상품을 다 써서 주문해 봅니다. 저는 건조함과 최근 땀을 많이
흘리고 홍조가 심해졌는데 순하고 촉촉하면 좋겠네요. 올리브0 세일이다 해서 거기도 가보고 여기저기 보다가 아모레퍼시픽 공홈이 저렴한 것 같아 여기서 주문했어요. 때마침 공휴일 때문에 도착 예정보다 이틀이 늦었지만 이해합니다. 한 달 뒤에 다시 돌아올게요.",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"여름에도 안쓰면 건조한 딸위해 구입했어요.
쟁여놓으면 마음이 편해요~
저렴하게 잘 샀습니다!",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,모공각화증이 좀 있어서ㅠ보습하려고 샀어요. 무향이긴한데 전 냄새가 좀 올라오더라구요. 촉촉하고 발림성 좋은데 예민하신 분들은 향 있는 바디로션이랑 섞어쓰세용,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"아이랑 같이 쓰려고 주문했어요^^
건조한편이라 여름에도 듬뿍 바르는데 용량도 커서 만족해요",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"아이가 피부가 민감해서 피지오겔이랑 아스트라만 쓸수있었어요 이제 키가 저만한지라 두제품은 용량이 작아서 다른제품 찾던중이었어요  
안맞으면 내가 써야겠다 생각하고 사봤는데 이것도 괜찮네요 애용할게요^^",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,향이 없어서  좋아요 향에 민감해서 두통이 자주오는데  그런게  없어서 좋아요. 세콜지가  들어가있어서 보습에  무척좋고  자극이 없어서  항상 재구매해서 쓰는 제품이에요  겨울이면  뱀비늘마냥 마름모주름이 온 다리에 생기는데  이걸쓰면 겨울엔 비늘이  없어져서  좋고 여름에는  적은양으로도 피부에 부드러움을 느낄수있어서 좋아요,False,False,True,자극없음(긍정)
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,피부가예민해서 프랑스제품쓰는게있는데 배송이오래걸려서 이제품처음구입해봤어요 일단배송은 다음날에왔고 포장도 꼼꼼하게왔어요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,4,평생 바디로션 안바르고 살았는대 30살 넘으니 뭔가 건조한건지 모르겠는데 간지럽더니 빨개질 정도로 몇일동안 몸이 간지러워서 바디로션 발라보자 하고 찾던 중 이게 유명해서 일주일정도 사용해보니 로션때문인진 정확히 모르겠으나 안간지러워서 틈틈히 발라줍니다 근대 유분감이 느껴져서 매일 손이 가진 않아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,늘 쓰는 제품이에요 발림성도 좋고 온가족 쓰기 너무 좋네요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,여름되면 온 가족 바디로션은 일리윤아토로션으로 써요. 약간만 발라도 촉촉하고 금방 흡수되서 무겁지 않아요.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,얼굴이랑 몸이랑 한번에 바를 수 있어서 좋아요! 몇 통 째 쓰는지 모르겠어요. 일리윤 최고입니당.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,순하고 촉촉해서 자주 구매해서 사용하는 바디로션입니다. 사계절 내내 사용하고 있고 촉촉함이 잘 유지되는것 같아요. 여름에도 상쾌한 기분으로 사용중입니다.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,무향이고 잘 스며들어서 아기포함 온가족이 잘 쓰고 있어요. 4살 첫째가 끈적이는 느낌을 싫어해서 사봤는데 훨씬 좋아하네요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,배송 하면 금방 오고 필요할 때 바로 쓸 수 있어서 너무 좋아요. 촉촉함도 최고.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,여름이라 발림성이가볍고매트한 로션으로좋아요~ 아토피피부라겨울엔 울트라리페어로션을 바르는데 덥고땀나는여름.. 벌겋게 달궈진얼굴과피부엔 이로션이 무겁고답답하지않고좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,항상 쓰고 있어서 주기적으로 구매하는 제품입니다. 자극없이 촉촉해요. 이제 곧 아기 태어나는데 아기도 같이 쓸 수 있어 좋을 것 같아요.,False,False,True,자극없음(긍정)
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,이전부터 계속 써오던 로션이라 계속 잘 바르고 있어요. 이전에 날씨 건조해서 아기 얼굴에 올라와서 발라주면 올라왔던 거 가라앉고 했어요. 요즘같이 더운날에도 잘 발라주고 있습니다!,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,4,"가성비 및 영양감이 좋아, 휘뚜르 마뚜르 사용할 수 있는 바디로션이예요.
저는 몇 년전부터 4계절 내내 본 제품을 피부에 도포하고 있어요.
한 겨울에 발리도 각질 부각 없으면 촉촉하게 바디 피부를 관리할 수 있구요.
한 여름에도 끈적임 없고 부드럽게 바디 피부를 유지할 수 있어요.
무엇보다 라방 행사를 자주 해서, 올영 큰 세일때보다 좋은 가격대로 구입하고 있어요.
그리고 이 제품을 좋아하는 이유는 무향이여서, 뜨거운 잔열감이 있는 욕실에서 발라도 머리가 아프지 않아요.
제가 너무 좋아하는 “무자극, 순수” 한 바디로션이랍니다.",False,False,True,자극없음(긍정)
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"샤워 후 보습을 위해 몸에 바르기 좋은 로션입니다
너무 무겁지도 가볍지도 않아 사계절 내내 바르기 좋습니다!",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"산뜻하게 발려서 좋은 거 같아요! 얼굴, 몸에 다 바르고 있고 이제 5개월차 아기도 발라주고 있어요!
무거운 제형 싫어하는데 이 제품은 그렇지 않아서 얼굴에 바른 지는 꽤 됐어요! 뭐 바르는 거 싫어하는 남편도 안 찝찝하고(?) 괜찮다고 잘 발라요 ㅋㅋ",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,여름에도 꼭 바디로션을 바르는데 일리윤이 향도 없고 여름에 바르기에 좋아서 대용량으로 구매했어요~ 유통기한도 넉넉해서 좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,바디로션은 일리윤이랑 세타필만 써요. 플라스틱 패키지라 싹싹 긁어쓰지 못하는 점이 아쉽지만 발림성 보습 전부 만족하는 제품입니다.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,저희 집에서 온 가족이 쓰는 로션이에요. 아이는 어렸을 때부터 썼고 저도 요즘 수영 하면서 쓰는데 정말 건강하네요.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,애기 피부 민감해서 소문듣고 구매했어요 발림도좋고  잘 관리해볼께요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"제가 먼저 사용하다가 딸 사용하라고 사주었어요
전 얼굴만 사용중인데 가려움 좁쌀여드름이 많이 개선되어서 정말 만족합니다
딸도 저처럼 효과봤으면 좋겠어요
추전이요~",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,기존에 쓰던 제품 재구매입니다! 몸말고 얼굴에 발라도 될 정도로 순하고 보습력이 좋아서 만족해요. 다 써서 급하게 필요했는데 하루만에 온 것도 너무 좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,아이가 건성이라 로션을 발라줘야하는데 다른건 발라도 간지럽다고 하는 경우가 많거든요. 이거 쓰곤 보습이 잘되는지 그런 경우가 없었어요. 만족합니다~~,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"몇년전에생긴 습진땜에 샤워후 건조하지않게 바디제품을 찾고있던중에 일리윤 바디제품이 젤 맘에 들어서   구입한번하고 사용하고있는데 무향이고 촉축하고 피부트러블심하지않아 재구매했어요~~
지난번에구입해서 혼자4개월쯤 사용하는거같아요~~
방안이건조할때 우연히 스킨 로션위에 얼굴에도 촉촉하게 바르고 잤더니 아침에 촉촉함이 그대로 남아있어  요즘엔 아침저녁으로 얼굴에도 바르고있어요~~",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,향기나는 제품이 부담스러워서 구매했는데 아기랑 무난하게 잘 쓰고 있습니다. 배송 아주 빨라요. 감사합니다.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,성분 좋고 발림성 좋아 아기도 어른도 온가족이 편안하게 사용합니다. 항상 피부가 촉촉해요.,True,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,바디로션은 요게 짱인듯. 배송빨라서좋아요 몇년째쓰고있어요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,계속 구매후 3번째 구매인데 이제품만 쓰게됩니다 지속성도 좋아요 또 구매할겁니다,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"촉촉함과 발림성이 좋아서 건조한 엄마께도 선물드렸어요
아이는 꾸준히 사용하는 제품이에요",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,물 같은 제형의 바디로션만 써왔는데 피부가 많이 건조해져서 일리윤 구매해서 사용하고 있습니다. 여전히 저한테는 제형이 무겁게 느껴지지만 피부 가려움도 많이 개선되고 적당히 유분이 채워지는 것 같아서 좋아요.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"일리윤 바디로션 좋아요
여러 바디로션 써봤지만 일리윤이
제일 잘 맞아요 건조한편인데 바르면 
촉촉해지는게 바로 느껴져요 
끈적임 없어서 더 좋아요",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,아빠부터 초딩 딸까지 모든 가족이 함께 사용하는 제품입니다. 아빠는 약간의 건선 피부인데요 가렵고 건조할 때 마다 일리윤 듬뿍 바르고 자면 아침에 훨씬 피부가 촉촉해진다고 하네요. 아이들도 만족하며 트러블 없이 잘 사용하고 있는 로션입니다.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,배송도 빠르고 좋아요  재구매 의사 있습니다,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"아주 좋아요! 용량도 많고 배송도 빨라서
만족스럽습니다~ 워낙 성분 좋기로 유명해서 기대해봅니다 :)",True,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,몇 통째 재주문하고 있습니다. 촉촉하고 순해서 매일매일 쓰기 좋아요. 무향인 점도 맘에 듭니다.,False,True,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,바디로션으로 몇년째 이것만 계속 쓰고있어요.. 촉촉함과 발림성은 다른 어떤 것보다 일리윤이 짱이에요..,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"아기 태어나서 일리윤만 발랐지요 :)
아가 제품에는 무향이 제일이며,
한 번도 발진 등 피부 문제도 없었음.

우리 아가 로션은 항상 일리윤으로 정착👍🏻",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,기존에 쓰던 제품 다 사용하여 다른 제품을 구매하려고 찾아보던중 일리윤 평이 좋아서 구매하게 되었습니다. 향이 강하지 않고 발림성도 좋아 만족합니다. 유통기한도 넉넉하니 좋네요.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,3,향의 자극이 없어요..발림성도 좋고 촉촉함이 오래 지속됨.,False,False,True,자극없음(긍정)
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,아이들 태어나고 몇통을 비웠나 모르겠네요 보습도 이정도면 괜찮고 발림성도 좋아요 추천합니다,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"아이들, 어른들 상관없이 바를 수 있어서 너무 좋아요. 향이 없어서 부담 없이 쓸 수 있고요.",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"5, 8세 아이들과 함께 사용합니다ㅎ 사계절내내 일리윤 라인만 사용하는데 아토크림은 지금은 무거워서 로션으로 바꿨습니다. 로션이지만 충분히 보습되고 흡수도 좋아서 좋아요ㅎㅎ성분도 너무 마음에 듭니다^^ 특가 행사 자주해주세요~~~",True,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,가족 모두 매일 사용하는 제품이에요. 건조하고 예민한 피부에 만족스러워요. 대용량제품이라서 더 좋아요.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,아이 바디로션으로 쓰고 있어요. 다른것도 써보고 했지만 결국  일리윤으로 돌아오네요. 순하고 발림성도 좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,발림성도 좋고 바르면 확실히 촉촉하고 가렵지 않아요 향도 거의 없어서 더 좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,이것만 써요 바디로션은!! 얼마전에 다 썻길래 그냥 안바르고 살았는데 귀신같이 몸에 뾰루지? 올라와요 ㅠ,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,너무 무겁지도 가볍지도 않은 제형이라 사계절내내 무난하게 바를수 있고 향이 강하지 않아서 좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,아이랑 함께 쓸려고 구매했어요 썬크림 써보고 좋아서 바디도 구매했습니다,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,아이 어릴때부터 10년넘게 꾸준히 쓰고있어요~ 촉촉 부들 너무좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"이렇게 향이 없을수 있나 싶게 정말 무향 그 자체에요
발림성도 좋고 바르고 나면 부드러운 보습막이 기분좋게 남아요 
끈적임 없는 부드러운 보습막이 이렇게 기분 좋은거구나 했네요
가성비 기능 다 좋아서 이걸로 정착할거 같아요",False,True,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,발림성이 너무 좋아요. 꾸준히 쓰는 제품입니다,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"몇통째 재구매인지 셀수도 없어요.
무향에 순한 제품 
피부 예민한 남편과 아이들이 겨울 빼고는 늘 사용합니다.",False,True,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,끈적임도 없고 여름이여도 팔다리에 바르기 너무 좋아요 작년부터 쓰기시작해서 재구매템 입니다,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,늘 이것만 사서 쓰고있어요. 어른도 애도 다 만족하고 있습니다.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,피부가 가려워서 이유를 찾다가 건조하면 그럴수도 있다고해서 일리윤 구매해서 써봤는데 일주일정도 지나니깐 가려움이 많이 줄었어요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"당일배송 정말 빠르네요
바디로션은 촉촉해서 아이들 쓰게 매번
구입합니다",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,너무 촉촉해요 무향인갓도 너무 좋아요 재재.재구매하는 애정템!!!,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,일리윤 바디로션은 사랑입니다~ 무향이고 순해서 너무좋아요,False,True,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,아토피가 심한데 일리윤은 발림성도 좋고 자극없어서 좋아요,False,False,True,자극없음(긍정)
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,추천받아 사용해보려고 구매했어요.만족합니다.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,사계절 바르는 바디로션!! 몇 통째 쓰는지 모르겠어요 무향이라 더 좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,아이들 여름용으로 잘사용중이에요^^ 샘플은 외출용이나 여행용으로 아주좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,벌써 일리윤 바디로션을 사용한 지 3년이나 됐지만 늘 만족합니다. 무향이라 처음에 어색할 수도 있지만 차라리 무향이라 더 건강하고 고급집니다.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,아이가 건성이라 듬뿍 자주 발라줘야해서 용량 큰걸로 샀어요 일리윤이 가성비 좋고 효과도 괜찮아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,일리윤이 순하고 발림성이 좋아서 겨울에 정말 건조할 때 빼고는 좋더라구요. 배송도 빠르거 앞으로 계속 사용할게요.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,4,오랜만 구입했는데 촉촉함은 오래가나 끈적임 살짝있네요~ 여름용으로 구입했는데 예전이랑 달라진건지 조금 덜 발라 봐야겠어요~,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,일리윤 로션 꾸준히 쓴지 1년 다되어가는것같아요. 원래 모공각화증에 닭살피부까지 심한편이었는데 어느순간 싹 사라졌어요! 바르고나면 잘 스며들고 악건성은 아니라 사계절 사용하는데 앞으로도 제 정착템이 되지 않을까싶어요!,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,바디로션은 일리유만 사용하네요 촉촉함 끈적임 모든게 만족스럽네요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,향이 거의 없어서 맘에 들어요 뻑뻑하지 않아서 바를 때 부드럽게 잘 발라집니다 그래서인지 금방 흡수돼서,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,다 떨어진지 모르고 급히 샀는데 무엇보다 하루만에 와서 너무 좋았어요. 감사합니다.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"항상 발림성도 좋고 끈적임도 없어서 너무 좋아요!
향도 없어서 바디워시 향이 잘나서 만족스러워요",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"고보습 로션 중에는 가장 기름기가 적고 보송하게 발리는 것 같아요. 얼굴 로션을 굳이 따로 사기 귀찮아서 바디 겸 얼굴 로션으로 사용하는데 지성 피부임에도 번들거리지 않고 수분을 채워줘서 좋습니다. 자취생이 사기엔 좀 가격대가 있어서 할인할 때 쟁여두려고 하는 편입니다.

저렴하게 잘 사서 좋아용",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,일리윤은 아터피가 심해지면서 무향을 찾다가 써보게 되었는데 너무 좋아서 바디 워시도 일리윤으로 바꿔서 몇년째 사용중이에요. 건조한 피부에 바르면 금방 흡수되고 향이 없어서 부담스럽지 않게 자주 사용할 수 있어 좋네요!,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"온가족이 사용하는 로션이예요
샤워후에도 자기전에도 얼굴부터 몸까지 한번에 바르고 순한제품이라 아이와 같이 사용할수있어 더 좋아요 우리집 장바구니템 중에 하나 일리윤 바디로션! 잘쓰고 있어요!!",False,True,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,4,늘 쓰는 제품입니다. 너무 유분기 많은 크림은 못바르는데 이건 괜찮습니다.,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,보습력이 좋으면서도 끈적이지 않고 발림성이 좋아요~,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,피부가 예민해지면서 쓰기시작했는데 너무 좋아요~ 발림성좋고 무향이라 더좋아요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"어머니께서 사계절 로션을 바르셔서 늘 구비해 놓습니다.
뽁뽁이로 야무지게 포장해 주셨네요.
빠른 배송 감사합니다~^^",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,바디로션은 항상 일리윤만 사용합니다. 무향에 부드럽게 잘 발리고 민감성 피부에 트러블도 안나 만족합니다,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,무향이고 성분이 좋아보여서 만족스럽습니다 로션 점도나 부드러움도 좋아요,True,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"올영에서 구매할까 하다가 여기가 올영보다 좀더 저렴한 것 같아서 구매했어요. 적은 양은 수영장에 두고 사용하고, 대용량은 소량 다 쓰면 덜어쓰려구요. 발림성도 매끄럽고 좋아요.",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,원래 바디로션 바르기를 굉장히 귀찮아하는데 이건 부드럽고 향도 안나서 부담없이 바를 수 있어 좋아요👍🏻,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"여름에 바르기 좋아요
가벼운데 촉촉하고 가족들 다같이 바를 수 있어서 좋아요",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,유통기한도 길고 안전하게 배송되었어요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"끈적이지 않고 빠르게 흡수되어서 좋아요!
겨울용으로는 보습력이 조금 부족한것같은데 여름용으로 아쥬 딱입니다",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,촉촉하고 발림성 좋고 흡수력도 좋아서 계속 쓰고 재구매합니다,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,매번 쓰는 제품이라 대용량으로 구입했습니다. 무향이라 더 마음 편하게 사용합니다. 겨울에는 팔다리에 조금 더 발라주지만 그 외 계절은 한 번만 발라줘도 충분합니다. 흡수 잘 돼서 끈적이지 않아서 좋아요~!,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,4,세라마이드 성분이 들어있어서 예민한 피부에 좋을것 같아요 용량도 많아서 부담없이 바르겠어요,True,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,촉촉하고 끈적이지 않고 무향이라 제가 좋아합니다. 보습력도 좋아요. 매일매일 아주 만족스럽게 사용중입니다,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,아이들 아기때부터 꾸준히 쓰고 있어요~ 금방 흡수되고 촉촉해서 좋아요~,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,4,워낙 유명한 제품이라 유명하게 쓰고 있어요. 말이 필요 없어,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,일루미 립 밤 사용해보고 괜찮은것 같아서 구매했습니다. 1주일 사용해봤는데 괜찮네요,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,너무 좋아요~ 민감성피부인데 잘 쓰고 있습니다,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,4,"아직 사용전이어서 정확히는 모르겠지만 리뷰가 많고, 좋으니 괜찮겠지요. 여름철 보습을 위해 구매했어요. 유통기한도 넉넉하니 좋습니다.",False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,항상 이것만 써요 순하고 무향이라 좋습니다,False,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"피부에 자극 없이 순하고 성분 좋은, 용기도 펌핑이라 간편해서 떨어질때쯤 계속해서 몇년째 구매중입니다. 아기와 함께 사용하고 있는데 순해서 정말 좋아요. 온가족템이에요.",True,True,True,자극없음(긍정)
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,"일리윤 바디워시 사용중이에요. 연세 많으신시어머님 몸이 건조해서 여기저기 가렵다고하셔서 순한제품 찾다가 발견 ,
결과는 아주 효과가 좋아요. 요즘은 가렵다는 말씀이 없어요.  얼굴부터 몸 전체 다 바르고 있어요 만족합니다",False,True,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,성분 좋고 발림성 좋아 늘 쓰는 바디로션이에요. 마침 라이브 행사로 싸게 잘 샀어요.,True,False,False,
일리윤 바디로션 대용량 무향 세라마이드 아토 580ml+300ml,5,아이들 바디로션으로 항상 사용하는 제품인데 촉촉하고 끈적하지 않아서 좋아요.,False,False,False,
